class_string	label	tags	stack_size
PrimalItem_TrainEngine_C	Train Engine	object,blueprintable	1
PrimalItem_TrainCar_Platform_C	Train Platform Car	object,blueprintable	1
PrimalItemStructure_TrainTrack_Auto_Wood_C	Train Track	object,blueprintable	100
PrimalItemStructure_TrainTrack_Auto_C	Train Track Auto	object,blueprintable	
PrimalItemStructure_TrainingDummy_C	Training Dummy	object,blueprintable	100
PrimalItem_TraitGun_ValhallaExtras_C	Trait Extractor (ValhallaExtras)	object,blueprintable	1
PrimalItemAmmo_TranqSpearBolt_C	Tranq Spear Bolt	object,blueprintable	100
PrimalItemStructure_TranqTurret_C	Tranq Turret	object,blueprintable	100
PrimalItemAmmo_ArrowTranq_C	Tranquilizer Arrow	object,blueprintable	100
PrimalItemAmmo_TranqDart_C	Tranquilizer Dart	object,blueprintable,resource	100
PrimalItem_TreasureMap_WildSupplyDrop_C	Treasure Cache Map	object,blueprintable	1
PrimalItemStructure_TreasureCache_ASA_C	Treasure Chest	object,blueprintable	1
PrimalItem_TreasureMap_C	Treasure Map	object,blueprintable	1
PrimalItemStructure_TreeTap_C	Tree Sap Tap	object,blueprintable	100
PrimalItemStructure_BetterTreeSapTap_C	Tree Sap Tap	object,blueprintable	100
PrimalItem_TribeTeleporter_C	Tribe Teleporter	object,blueprintable	1
PrimalItemStructure_TribeTower_C	Tribe Tower	object,blueprintable	1
PrimalItemWeapon_Trident_C	Trident	object,the_sunken_world,weapon	10
PrimalItemCostume_AAA_Trike_SkinPack_C	Trike 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemCostume_BoneTrike_C	Trike Bone Costume	object,event,reward,skin	1
PrimalItemConsumable_Egg_Trike_C	Trike Egg	object,egg	100
PrimalItemTrophy_Skeleton_Trike_03_C	Trike Hip	object	100
PrimalItemTrophy_Skeleton_Trike_08_C	Trike Hip 2	object	100
PrimalItemConsumable_TrikeM_C	Trike M	object,blueprintable	
PrimalItemTrophy_Skeleton_Trike_01_C	Trike Pelvis	object	100
PrimalItemTrophy_Skeleton_Trike_04_C	Trike Ribcage	object	100
PrimalItemTrophy_Skeleton_Trike_09_C	Trike Ribcage 2	object	100
PrimalItemArmor_TrikeSaddle_C	Trike Saddle	object,blueprintable	1
PrimalItemTrophy_Skeleton_Trike_05_C	Trike Skull	object	100
PrimalItemTrophy_Skeleton_Trike_07_C	Trike Skull 2	object	100
PrimalItemTrophy_Skeleton_Trike_06_C	Trike Spine	object	100
PrimalItemTrophy_Skeleton_Trike_02_C	Trike Vertebrae	object	100
PrimalItemConsumable_TrikeoF_C	Trikeo F	object,blueprintable	
PrimalItem_WeaponAlarmTrap_C	Tripwire Alarm Trap	object,blueprintable	10
PrimalItem_WeaponPoisonTrap_C	Tripwire Narcotic Trap	object,blueprintable	10
PrimalItemCostume_AAA_Troodon_C	Troodon 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_Egg_Troodon_C	Troodon Egg	object,egg	100
PrimalItemConsumable_TroodonF_C	Troodon F	object,blueprintable	
PrimalItemConsumable_TroodonM_C	Troodon M	object,blueprintable	
PrimalItemArmor_TropeSaddle_ASA_C	Tropeognathus Saddle	object,blueprintable	1
PrimalItemStructure_TrophyWall_C	Trophy Wall-Mount	object,blueprintable	100
PrimalItemConsumable_TropicalSmoothie_C	Tropical Smoothie	object,recipe,the_sunken_world	100
PrimalItemArmor_TropicalWyvernArmor_C	Tropical Wyvern Armor	object,blueprintable	1
PrimalItemDye_Red_5_Tulip_C	Tulip Coloring	object,dye	100
PrimalItemDye_Spring_7_Turquoise_C	Turquoise Coloring	object,dye	100
PrimalItemConsumable_TurretKit1_C	Turret Kit1	object,blueprintable	
PrimalItemConsumable_TurretKit2_C	Turret Kit2	object,blueprintable	
PrimalItemConsumable_TusoF_C	Tuso F	object,blueprintable	
PrimalItemConsumable_TusoM_C	Tuso M	object,blueprintable	
PrimalItemCostume_AAA_Tusoteuthis_C	Tusoteuthis 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemArmor_TusoSaddle_C	Tusoteuthis Saddle	object,blueprintable	1
PrimalItemResource_ApexDrop_Tuso_C	Tusoteuthis Tentacle	object,resource	100
PrimalItemDye_Violet_1_Twilight_C	Twilight Coloring	object,dye	100
PrimalItemConsumable_TyleoF_C	Tyleo F	object,blueprintable	
PrimalItemResource_ApexDrop_Rex_C	Tyrannosaurus Arm	object,resource	100
PrimalItemDye_Fuschia_2_Tyrian_C	Tyrian Coloring	object,dye	100
PrimalItemSkin_WW_XmasSweaterBronto_Craftable_C	Ugly Bronto Sweater Skin	object,event,skin	1
PrimalItemSkin_WW_XmasSweater_Bulbdog_Craftable_C	Ugly Bulbdog Sweater Skin	object,event,skin	1
PrimalItemSkin_WW_XmasSweaterCarno_Craftable_C	Ugly Carno Sweater Skin	object,event,skin	1
PrimalItemSkin_WW_XmasSweater_Carolers_Craftable_C	Ugly Caroling Sweater Skin	object,event,skin	1
PrimalItemSkin_WW_XmasSweaterChibi_Craftable_C	Ugly Chibi Sweater Skin	object,event,skin	1
PrimalItemSkin_WW_XmasSweater_Noglin_Craftable_C	Ugly Noglin Regift Sweater Skin	object,event,skin	1
PrimalItemSkin_WW_XmasSweater_RaptorClaws_Craftable_C	Ugly Raptor Claws Sweater Skin	object,event,skin	1
PrimalItemSkin_WW_XmasSweater_Rockwell_Craftable_C	Ugly Rockwell Sweater Skin	object,event,skin	1
PrimalItemSkin_WW_XmasSweater_Rex_Craftable_C	Ugly T-Rex Sweater Skin	object,event,skin	1
PrimalItem_Spawner_Enforcer_C	Unassembled Enforcer	object,blueprintable	1
PrimalItem_Spawner_Enforcer_CityTerminal_C	Unassembled Enforcer	object,blueprintable	1
PrimalItem_Spawner_Mek_C	Unassembled Mek	object,blueprintable	1
PrimalItem_Spawner_Mek_ASA_C	Unassembled Mek	object,blueprintable	1
PrimalItem_Spawner_HelperBot_C	Unassembled SIR 5RM8	object,blueprintable	1
PrimalItem_Spawner_TekStrider_C	Unassembled Strider	object,blueprintable	1
PrimalItemConsumable_UnderwaterEgg_V-Toad_C	Underwater Egg V Toad	object,blueprintable	
PrimalItemConsumable_UnderwaterEgg_V-Tuso_C	Underwater Egg V Tuso	object,blueprintable	
PrimalItemConsumable_UniGunkan_C	Uni Gunkan	object,recipe,the_sunken_world	100
PrimalItemResource_ElementRefined_C	Unstable Element	object,blueprintable	1
PrimalItemResource_ShardRefined_C	Unstable Element Shard	object,blueprintable	1
PrimalItemResource_LostColony_RedElementRefined_C	Unstable Red Element	object,blueprintable	1
PrimalItemResource_LostColony_RefinedRedElementFromDust_C	Unstable Red Element	object,tek	1000
PrimalItemResource_LostColony_RedElement_ShardRefined_C	Unstable Red Element Shard	object,blueprintable	1
PrimalItemTrophy_Skeleton_UpperTorso01_C	Upper Torso	object	100
PrimalItemTrophy_Skeleton_UpperTorso01_2_C	Upper Torso 2	object	100
PrimalItemTrophy_Skeleton_UpperTorso01_3_C	Upper Torso 3	object	100
PrimalItemTrophy_Skeleton_UpperTorso02_C	Upper Torso 4	object	100
PrimalItemTrophy_Skeleton_UpperTorso03_C	Upper Torso 5	object	100
PrimalItemConsumable_UrchinRoe_C	Urchin Roe	object,resource,the_sunken_world	100
PrimalItemAmmo_UrchinBolt_C	Urchin Spike	object,harvestable,resource,the_sunken_world,weapon	100
PrimalItemAmmo_UrchinBoltTranq_C	Urchin Tranq Spike	object,the_sunken_world,weapon	100
PrimalItem_V-AquaCore_C	V Aqua Core	object,blueprintable	
PrimalItem_V-AquaFragment_C	V Aqua Fragment	object,blueprintable	
PrimalItem_V-AttackCore_C	V Attack Core	object,blueprintable	
PrimalItem_V-AttackFragment_C	V Attack Fragment	object,blueprintable	
PrimalItem_V-BaseFragment_C	V Base Fragment	object,blueprintable	
PrimalItem_V-BastionCore_C	V Bastion Core	object,blueprintable	
PrimalItem_V-BastionFragment_C	V Bastion Fragment	object,blueprintable	
PrimalItem_V-BerserkerCore_C	V Berserker Core	object,blueprintable	
PrimalItem_V-BerserkerFragment_C	V Berserker Fragment	object,blueprintable	
PrimalItem_V-BlizzardCore_C	V Blizzard Core	object,blueprintable	
PrimalItem_V-BlizzardFragment_C	V Blizzard Fragment	object,blueprintable	
PrimalItem_V-CoreMain_C	V Core Main	object,blueprintable	
PrimalItem_V-CoreShard_C	V Core Shard	object,blueprintable	
PrimalItem_V-DefenseCore_C	V Defense Core	object,blueprintable	
PrimalItem_V-DefenseFragment_C	V Defense Fragment	object,blueprintable	
PrimalItem_V-ExecutionerCore_C	V Executioner Core	object,blueprintable	
PrimalItem_V-ExecutionerFragment_C	V Executioner Fragment	object,blueprintable	
PrimalItem_V-FadedAquaFragment_C	V Faded Aqua Fragment	object,blueprintable	
PrimalItem_V-FadedAttackFragment_C	V Faded Attack Fragment	object,blueprintable	
PrimalItem_V-FadedBaseFragment_C	V Faded Base Fragment	object,blueprintable	
PrimalItem_V-FadedBastionFragment_C	V Faded Bastion Fragment	object,blueprintable	
PrimalItem_V-FadedBerserkerFragment_C	V Faded Berserker Fragment	object,blueprintable	
PrimalItem_V-FadedBlizzardFragment_C	V Faded Blizzard Fragment	object,blueprintable	
PrimalItem_V-FadedDefenseFragment_C	V Faded Defense Fragment	object,blueprintable	
PrimalItem_V-FadedFearFragment_C	V Faded Fear Fragment	object,blueprintable	
PrimalItem_V-FadedFuryFragment_C	V Faded Fury Fragment	object,blueprintable	
PrimalItem_V-FadedGiantFragment_C	V Faded Giant Fragment	object,blueprintable	
PrimalItem_V-FadedHarvestCore_C	V Faded Harvest Core	object,blueprintable	
PrimalItem_V-FadedHealerFragment_C	V Faded Healer Fragment	object,blueprintable	
PrimalItem_V-FadedHealthFragment_C	V Faded Health Fragment	object,blueprintable	
PrimalItem_V-FadedJumpFragment_C	V Faded Jump Fragment	object,blueprintable	
PrimalItem_V-FadedLegendaryBaseFragment_C	V Faded Legendary Base Fragment	object,blueprintable	
PrimalItem_V-FadedNatureFragment_C	V Faded Nature Fragment	object,blueprintable	
PrimalItem_V-FadedOasisFragment_C	V Faded Oasis Fragment	object,blueprintable	
PrimalItem_V-FadedRallyFragment_C	V Faded Rally Fragment	object,blueprintable	
PrimalItem_V-FadedReflectFragment_C	V Faded Reflect Fragment	object,blueprintable	
PrimalItem_V-FadedRegenFragment_C	V Faded Regen Fragment	object,blueprintable	
PrimalItem_V-FadedShieldFragment_C	V Faded Shield Fragment	object,blueprintable	
PrimalItem_V-FadedSpeedFragment_C	V Faded Speed Fragment	object,blueprintable	
PrimalItem_V-FadedStaminaFragment_C	V Faded Stamina Fragment	object,blueprintable	
PrimalItem_V-FadedStormFragment_C	V Faded Storm Fragment	object,blueprintable	
PrimalItem_V-FadedTempestFuryFragment_C	V Faded Tempest Fury Fragment	object,blueprintable	
PrimalItem_V-FearCore_C	V Fear Core	object,blueprintable	
PrimalItem_V-FearFragment_C	V Fear Fragment	object,blueprintable	
PrimalItem_V-FiredancerCore_C	V Firedancer Core	object,blueprintable	
PrimalItem_V-FuryCore_C	V Fury Core	object,blueprintable	
PrimalItem_V-FuryFragment_C	V Fury Fragment	object,blueprintable	
PrimalItem_V-GiantCore_C	V Giant Core	object,blueprintable	
PrimalItem_V-GiantFragment_C	V Giant Fragment	object,blueprintable	
PrimalItem_V-HarvestCore_C	V Harvest Core	object,blueprintable	
PrimalItem_V-HarvestFragment_C	V Harvest Fragment	object,blueprintable	
PrimalItem_V-HealerCore_C	V Healer Core	object,blueprintable	
PrimalItem_V-HealerFragment_C	V Healer Fragment	object,blueprintable	
PrimalItem_V-HealthCore_C	V Health Core	object,blueprintable	
PrimalItem_V-HealthFragment_C	V Health Fragment	object,blueprintable	
PrimalItem_V-JumpCore_C	V Jump Core	object,blueprintable	
PrimalItem_V-JumpFragment_C	V Jump Fragment	object,blueprintable	
PrimalItem_V-LegendaryBaseFragment_C	V Legendary Base Fragment	object,blueprintable	
PrimalItem_V-LegendaryCoreMain_C	V Legendary Core Main	object,blueprintable	
PrimalItem_V-NatureCore_C	V Nature Core	object,blueprintable	
PrimalItem_V-NatureFragment_C	V Nature Fragment	object,blueprintable	
PrimalItem_V-OasisCore_C	V Oasis Core	object,blueprintable	
PrimalItem_V-OasisFragment_C	V Oasis Fragment	object,blueprintable	
PrimalItem_V-RallyCore_C	V Rally Core	object,blueprintable	
PrimalItem_V-RallyFragment_C	V Rally Fragment	object,blueprintable	
PrimalItem_V-ReflectCore_C	V Reflect Core	object,blueprintable	
PrimalItem_V-ReflectFragment_C	V Reflect Fragment	object,blueprintable	
PrimalItem_V-RegenCore_C	V Regen Core	object,blueprintable	
PrimalItem_V-RegenFragment_C	V Regen Fragment	object,blueprintable	
PrimalItem_V-ShieldCore_C	V Shield Core	object,blueprintable	
PrimalItem_V-ShieldFragment_C	V Shield Fragment	object,blueprintable	
PrimalItem_V-SpeedCore_C	V Speed Core	object,blueprintable	
PrimalItem_V-SpeedFragment_C	V Speed Fragment	object,blueprintable	
PrimalItem_V-StaminaCore_C	V Stamina Core	object,blueprintable	
PrimalItem_V-StaminaFragment_C	V Stamina Fragment	object,blueprintable	
PrimalItem_V-StormBlitzCore_C	V Storm Blitz Core	object,blueprintable	
PrimalItem_V-StormCore_C	V Storm Core	object,blueprintable	
PrimalItem_V-StormFragment_C	V Storm Fragment	object,blueprintable	
PrimalItem_V-TempestFuryCore_C	V Tempest Fury Core	object,blueprintable	
PrimalItem_V-TempestFuryFragment_C	V Tempest Fury Fragment	object,blueprintable	
PrimalItem_V-TranquilCore_C	V Tranquil Core	object,blueprintable	
PrimalItem_V-TranquilFadedFragment_C	V Tranquil Faded Fragment	object,blueprintable	
PrimalItem_V-TranquilFragment_C	V Tranquil Fragment	object,blueprintable	
PrimalItemConsumable_V-TurkeyCrystal_C	V Turkey Crystal	object,blueprintable	
PrimalItem_V-WeaponTorch_C	V Weapon Torch	object,blueprintable	
PrimalItemStructure_UnderwaterBase_C	Vacuum Compartment	object,blueprintable,tek	5
PrimalItemDye_Fuschia_6_Valentine_C	Valentine Coloring	object,dye	100
PrimalItemSkin_VampireEyes_C	Vampire Eyes	object,blueprintable,reward,skin	1
PrimalItemStructure_StorageBox_Huge_C	Vault	object,blueprintable	1
PrimalItemConsumable_VeganSpaghetti_C	Vegan Spaghetti	object,recipe,the_sunken_world	100
PrimalItemConsumable_Egg_Spindles_C	Velonasaur Egg	object,egg	100
PrimalItemConsumable_VelonasaurM_C	Velonasaur M	object,blueprintable	
PrimalItemArmor_SpindlesSaddle_C	Velonasaur Saddle	object,blueprintable	1
PrimalItemArmor_SpindlesSaddle_ASA_C	Velonasaur Saddle	object,blueprintable	1
PrimalItemConsumable_VelonasaurlF_C	Velonasaurl F	object,blueprintable	
PrimalItemConsumable_Berry_Verdberry_C	Verdberry	object,harvestable,resource	100
PrimalItemConsumable_Seed_Verdberry_C	Verdberry Seed	object,harvestable,resource	100
PrimalItemStructure_Vessel_C	Vessel	object,blueprintable	100
PrimalItemCostume_Canoe_Viking_C	Viking Canoe Costume	object,blueprintable,skin	1
PrimalItemConsumable_Berry_Vinuweed_C	Vinuweed	object,harvestable,resource,the_sunken_world	200
PrimalItemDye_Violet_4_Violet_C	Violet Coloring	object,dye	100
PrimalItemConsumable_Berry_Viriweed_C	Viriweed	object,harvestable,resource,the_sunken_world	200
PrimalItemConsumable_VolcanedgeNarcotic_C	VolcanEdge Narcotic	object,resource	100
PrimalItemAmmo_VolcanedgeArrowStone_C	Volcanedge Obsidian Arrow	object,blueprintable,resource	100
PrimalItemAmmo_VolcanedgeRefinedTranqDart_C	Volcanedge Shocking Tranquilizer Dart	object,blueprintable	100
PrimalItemAmmo_VolcanedgeSimpleRifleBullet_C	Volcanedge Simple Rifle Ammo	object,blueprintable,resource	100
PrimalItemAmmo_HarpoonDart_Volcanedge_C	Volcanedge Spear Bolt	object,blueprintable,resource	100
PrimalItemAmmo_VolcanedgeTranqArrow_C	Volcanedge Tranq Arrow	object,blueprintable	100
PrimalItemAmmo_VolcanedgeTranqDart_C	Volcanedge Tranq Dart	object,blueprintable,resource	100
PrimalItemAmmo_TranqSpearVolcanedge_C	Volcanedge Tranq Spear	object,blueprintable	100
PrimalItemCostume_AAA_Vulture_C	Vulture 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_Egg_Vulture_C	Vulture Egg	object,egg	100
PrimalItemStructure_WallSapLighting_C	Wall Sap Lighting	object,blueprintable	3
PrimalItemStructure_WallTorch_C	Wall Torch	object,blueprintable	3
PrimalItemStructure_WarMap_C	War Map	object,blueprintable	100
PrimalItemStructure_LostColony_Warbench_C	Warbench	object,blueprintable	5
PrimalItemStructure_Wardrums_C	Wardrums	object,blueprintable	100
PrimalItemSkin_WarlordBoots_C	Warlord Boots	object	1
PrimalItemSkin_WarlordGloves_C	Warlord Gloves	object	1
PrimalItemSkin_WarlordHat_C	Warlord Helmet	object,blueprintable	1
PrimalItemSkin_WarlordPants_C	Warlord Pants	object	1
PrimalItemSkin_WarlordShirt_C	Warlord Shirt	object	1
PrimalItemSkin_WarPigBoots_C	WarPig Boots	object	1
PrimalItemSkin_WarPigGloves_C	WarPig Gloves	object	1
PrimalItemSkin_WarPigHat_C	WarPig Helmet	object,blueprintable	1
PrimalItemSkin_WarPigPants_C	WarPig Pants	object	1
PrimalItemSkin_WarPigShirt_C	WarPig Shirt	object	1
PrimalItemSkin_WastelandGhillie_Boots_C	Wasteland Ghillie Boots	object	1
PrimalItemSkin_WastelandGhillie_Shirt_C	Wasteland Ghillie Chestpiece	object	1
PrimalItemSkin_WastelandGhillie_Gloves_C	Wasteland Ghillie Gauntlets	object	1
PrimalItemSkin_WastelandGhillie_Pants_C	Wasteland Ghillie Leggings	object	1
PrimalItemSkin_WastelandGhillie_Helmet_C	Wasteland Ghillie Mask	object	1
PrimalItemStructure_WastelandLights_C	Wasteland Lights	object,blueprintable	100
PrimalItemStructureSkin_Tileset_Wasteland_C	Wasteland Structure Skins	object,blueprintable	1
PrimalItemConsumableEatable_WaterContainer_C	Water	object,blueprintable,generic,resource	100
PrimalItemConsumable_WaterJarCraftable_C	Water Jar	object,blueprintable,resource	1
PrimalItemConsumable_WaterJarRefill_C	Water Jar (Filled)	object,resource	1
PrimalItemStructure_WaterTank_C	Water Reservoir	object,blueprintable	100
PrimalItemStructure_WaterTank_Large_C	Water Reservoir	object,blueprintable	100
PrimalItemStructure_WaterWell_C	Water Well	object,blueprintable	100
PrimalItemStructure_FR_WaterlessIntake_StonePipeIntake_C	Waterless Stone Water Intake	object,blueprintable	100
PrimalItemConsumable_WaterskinCraftable_C	Waterskin	object,blueprintable,resource	1
PrimalItemConsumable_WaterskinRefill_C	Waterskin (Filled)	object	1
PrimalItem_WeaponBow_BSQuest_C	Weapon Bow BS Quest	object	
PrimalItem_WeaponCompoundBow_BSQuest_C	Weapon Compound Bow BS Quest	object	
PrimalItem_WeaponCrossbow_BSQuest_C	Weapon Crossbow BS Quest	object	
PrimalItem_WeaponCrossbow_InfiniteGrapple_C	Weapon Crossbow Infinite Grapple	object,blueprintable	
PrimalItem_WeaponMachinedShotgun_BSQuest_C	Weapon Machined Shotgun BS Quest	object	
PrimalItem_WeaponMachinedSniper_BSQuest_C	Weapon Machined Sniper BS Quest	object	
PrimalItem_WeaponRewardRemote_C	Weapon Reward Remote	object,blueprintable	
PrimalItem_WeaponSword_BSQuest_C	Weapon Sword BS Quest	object	
PrimalItemSkin_WerewolfHat_C	Werewolf Hat	object,blueprintable,reward,skin	1
PrimalItemArmor_WhaleSaddle_ASA_C	Whale Saddle	object,blueprintable,tek	1
PrimalItem_WeaponWhip_C	Whip	object,blueprintable	1
PrimalItemDye_Greyscale_10_White_C	White Coloring	object,dye,resource	100
PrimalItemConsumable_WhiteDyeSoup_C	White Dye Soup	object,blueprintable	
PrimalItemStructure_WhiteFlagConsole_C	White Flag Console	object	100
PrimalItemStructure_WhiteFlag_C	WhiteFlag	object,blueprintable,tek	1
PrimalItemStructure_MoreGates_AdobeGateWide_C	Wide Adobe Gate	object,blueprintable	100
PrimalItemStructure_MoreGates_AdobeGateFrameWide_C	Wide Adobe Gateway	object,blueprintable	100
PrimalItemStructure_MoreGates_GlassGate_Wide_C	Wide Greenhouse Gate	object,blueprintable	100
PrimalItemStructure_MoreGates_GlassGateframe_Wide_C	Wide Greenhouse Gateway	object,blueprintable	100
PrimalItemStructure_MoreGates_MetalGateWide_C	Wide Metal Gate	object,blueprintable	100
PrimalItemStructure_MoreGates_MetalGateframeWide_C	Wide Metal Gateway	object,blueprintable	100
PrimalItemStructure_MoreGates_StoneGateframeWide_C	Wide Stone Gateway	object,blueprintable	100
PrimalItemStructure_MoreGates_StoneGateWide_C	Wide Stone Reinforced Gate	object,blueprintable	100
PrimalItemStructure_MoreGates_Tek_GateWide_C	Wide Tek Gate	object,blueprintable,tek	100
PrimalItemStructure_MoreGates_Tek_GateframeWide_C	Wide Tek Gateway	object,blueprintable,tek	100
PrimalItemStructure_MoreGates_WoodGateWide_C	Wide Wood Gate	object,blueprintable	100
PrimalItemStructure_MoreGates_WoodGateframeWide_C	Wide Wood Gateway	object,blueprintable	100
PrimalItemConsumable_Seed_SBear_Wild_C	Wild Elderclaw Seed	object,egg	1
PrimalItemStructure_WindTurbine_C	Wind Turbine	object,blueprintable	1
PrimalItemStructure_Windmill_C	Windmill	object,blueprintable	1
PrimalItemDye_Orange_3_Windsor_C	Windsor Coloring	object,dye	100
PrimalItem_WeaponShoulderDragon_Winter_C	Winter Drakeling Weapon	object,blueprintable	1
PrimalItemDye_Greyscale_9_Wisp_C	Wisp Coloring	object,dye	100
PrimalItemSkin_WitchHat_C	Witch Hat Skin	object,blueprintable,reward,skin	1
PrimalItemArmor_WolfSaddle_ASA_C	Wolf Saddle	object,blueprintable	1
